"transect","visit","sp_name","sp_english","sp_code","unique_ter_id","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"be17",1,"Garrulus glandarius","Eurasian Jay","Coglan","BE17_T_1_Coglan",0,0,0,2.42710161209106,56.2844400405884,831.389835357666,-3606.96624755859,0.60271480306983,0.855273440480232,0.74125000089407
"be17",2,"Garrulus glandarius","Eurasian Jay","Coglan","BE17_T_1_Coglan",0,0,76.75,2.17633557319641,56.1846628189087,631.102807998657,-5798.33372497559,0.72198423370719,0.938085939735174,0.621750000864267
"be17",2,"Garrulus glandarius","Eurasian Jay","Coglan","BE17_T_1_Coglan",0,0,70.75,2.17633557319641,56.0212297439575,812.967519760132,-5601.47348022461,0.705766841769218,0.931835934519768,0.629250004887581
"be17",3,"Garrulus glandarius","Eurasian Jay","Coglan","BE17_T_2_Coglan",0,0,42,2.11574983596802,55.1678256988525,1617.26628112793,-5470.79415893555,0.672639280557632,0.904765624552965,0.892500005662441
"be17",1,"Corvus corone","Hooded Crow","Cocorn","BE17_T_1_Cocorn",0,0,0,3.32398748397827,57.4934749603271,5491.12118530273,720.332530975342,0.0599960405379534,0.505117185413837,0.931249994784594
"be17",1,"Corvus corone","Hooded Crow","Cocorn","BE17_T_2_Cocorn",0,0,0,2.17633557319641,56.6843118667603,4366.78628540039,490.065462112427,0.103291335981339,0.53414062038064,0.917499996721745
"be17",2,"Corvus corone","Hooded Crow","Cocorn","BE17_T_2_Cocorn",0,0,0,2.17633557319641,56.818696975708,4746.31811523438,416.727218925953,0.101033702259883,0.548671882599592,0.704735305160284
"be17",1,"Corvus corone","Hooded Crow","Cocorn","BE17_T_3_Cocorn",0,0,26,2.08820748329163,54.8179769515991,1623.87030029297,-4215.63342285156,0.597230106592178,0.872187495231628,0.690000005066395
"be17",2,"Corvus corone","Hooded Crow","Cocorn","BE17_T_3_Cocorn",0,0,0,2.11574983596802,54.475191116333,1337.70896911621,-5029.2873840332,0.664053719490767,0.898671865463257,0.87049999833107
"be17",1,"Corvus corone","Hooded Crow","Cocorn","BE17_T_4_Cocorn",0,0,0,1.81833505630493,50.2377872467041,4416.14135742188,502.175501585007,0.0932857203297317,0.545937497168779,0.764970581978559
"be17",2,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_1_Pamont",0,0,0,3.32398748397827,57.8968076705933,3248.71365737915,-530.252708911896,0.236016913782805,0.61128906160593,0.483279408887029
"be17",1,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_2_Pamont",0,0,0,2.17633557319641,50.5155153274536,3463.95703125,-2976.35252380371,0.437451569363475,0.771054688841105,0.421401582658291
"be17",2,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_2_Pamont",0,0,0,2.17633557319641,50.3809947967529,2374.11837387085,-1170.75187110901,0.314207163639367,0.645390626043081,0.382884609512985
"be17",3,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_2_Pamont",0,0,0,2.17633557319641,50.1961317062378,2937.52978515625,-862.56383228302,0.262622120790184,0.640625007450581,0.462911766022444
"be17",4,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_2_Pamont",0,0,0,2.17633557319641,50.0506324768066,3818.15602111816,791.33776473999,0.0904878983274102,0.545585945248604,0.876249995082617
"be17",1,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_3_Pamont",0,0,0,1.84749174118042,48.0468721389771,1788.86624908447,-4163.7953338623,0.567874515429139,0.817031245678663,0.492018103599548
"be17",2,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_3_Pamont",0,0,0,1.84749174118042,48.3149566650391,6075.90835571289,604.571805953979,0.0386156650492921,0.503007806837559,0.939749997109175
"be17",3,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_3_Pamont",0,0,0,1.82297933101654,47.9760074615479,2176.77676391602,-3559.73822021484,0.513726720586419,0.800859373062849,0.469441177323461
"be17",2,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_3_Pamont",0,0,0,1.82297933101654,47.6669387817383,1984.91873168945,-4948.72869873047,0.627810847014189,0.891210939735174,0.693249996751547
"be17",1,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_4_Pamont",0,0,0,1.81833505630493,50.3111429214478,4803.23907470703,419.648709237576,0.0892842006869614,0.547031253576279,0.686590492725372
"be17",2,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_4_Pamont",0,0,0,1.81833505630493,50.3998136520386,4452.03689575195,198.163062095642,0.114507573656738,0.554414063692093,0.728220587596297
"be17",3,"Passer montanus","Eurasian Tree Sparrow","Pamont","BE17_T_4_Pamont",0,0,0,1.81833505630493,50.5197629928589,2883.89793395996,-3131.12257385254,0.442695342004299,0.717070307582617,0.346632352098823
"be17",1,"Chloris chloris","European greenfinch","Chchlo","BE17_T_1_Chchlo",0,0,82.75,1.82297933101654,46.2915277481079,1668.96837615967,-6270.15841674805,0.708107315003872,0.927929680794477,0.863749992102385
"be17",2,"Chloris chloris","European greenfinch","Chchlo","BE17_T_1_Chchlo",0,0,84,2.11574983596802,46.4730834960938,1406.53820800781,-5642.74655151367,0.683183267712593,0.912382815033197,0.806249987334013
"be17",1,"Chloris chloris","European greenfinch","Chchlo","BE17_T_2_Chchlo",0,0,0,1.82297933101654,46.9661674499512,966.247524261475,-4632.64154052734,0.657278142869473,0.90531250461936,0.86999998986721
"be17",3,"Chloris chloris","European greenfinch","Chchlo","BE17_T_2_Chchlo",0,0,21.25,1.82297933101654,46.583592414856,1095.8118019104,-4552.72171020508,0.647592537105083,0.902226559817791,0.756249990314245
"be17",1,"Chloris chloris","European greenfinch","Chchlo","BE17_T_3_Chchlo",0,0,94.5,1.82297933101654,46.2978239059448,1714.44648742676,-6673.15112304688,0.737649597227573,0.945351559668779,0.92875000461936
"be17",3,"Chloris chloris","European greenfinch","Chchlo","BE17_T_3_Chchlo",0,0,95.25,1.82297933101654,46.4305362701416,1088.58106613159,-6125.36538696289,0.724784392863512,0.935937501490116,0.904999993741512
"be17",4,"Chloris chloris","European greenfinch","Chchlo","BE17_T_3_Chchlo",0,0,44.75,1.82297933101654,46.4294395446777,1155.17993545532,-5014.46710205078,0.672600727528334,0.913906246423721,0.884999990463257
"be17",1,"Chloris chloris","European greenfinch","Chchlo","BE17_T_4_Chchlo",0,0,80.5,1.89630484580994,45.9988803863525,1378.45915222168,-5669.46307373047,0.696022819727659,0.917812496423721,0.854999996721745
"be17",2,"Chloris chloris","European greenfinch","Chchlo","BE17_T_4_Chchlo",0,0,76.75,1.89630484580994,46.095724105835,754.549402236938,-4930.40560913086,0.680812411010265,0.914453130215406,0.797499995678663
"be17",3,"Chloris chloris","European greenfinch","Chchlo","BE17_T_4_Chchlo",0,0,87,1.82297933101654,46.1679582595825,1157.76007080078,-6032.62707519531,0.721092000603676,0.930039063096046,0.851249989122152
"be17",4,"Chloris chloris","European greenfinch","Chchlo","BE17_T_4_Chchlo",0,0,52.5,1.89630484580994,46.1482515335083,847.083957672119,-5106.65887451172,0.691069044172764,0.926289059221745,0.841249991208315
"be17",1,"Chloris chloris","European greenfinch","Chchlo","BE17_T_5_Chchlo",0,0,25.75,1.89630484580994,45.742826461792,994.933319091797,-4856.44955444336,0.676341574639082,0.904570315033197,0.893749989569187
"be17",2,"Chloris chloris","European greenfinch","Chchlo","BE17_T_5_Chchlo",0,0,0,1.89630484580994,45.7227973937988,756.816717147827,-4398.64810180664,0.65674227103591,0.899492189288139,0.891249995678663
"be17",4,"Chloris chloris","European greenfinch","Chchlo","BE17_T_5_Chchlo",0,0,0,1.89630484580994,45.6378698348999,1096.67315292358,-4579.88816833496,0.64730304852128,0.893593747168779,0.802499994635582
"be17",1,"Chloris chloris","European greenfinch","Chchlo","BE17_T_6_Chchlo",0,0,88.5,1.89630484580994,45.7739295959473,430.519114375114,-6329.39450073242,0.752926591783762,0.961249999701977,0.877499993890524
"be17",3,"Chloris chloris","European greenfinch","Chchlo","BE17_T_6_Chchlo",0,0,100,1.89630484580994,45.7249660491943,76.4982354044914,-5960.52142333984,0.749790608882904,0.967070307582617,0.946250006556511
"be17",4,"Chloris chloris","European greenfinch","Chchlo","BE17_T_6_Chchlo",0,0,75.25,1.89630484580994,45.4996929168701,-58.4137623310089,-4370.97528076172,0.694423019886017,0.929023433476686,0.826249990612268
"be17",3,"Locustella naevia","Common Grasshopper Warbler","Lonaev","BE17_T_1_Lonaev",0,0,57.75,2.11574983596802,56.3708419799805,1386.00747680664,-5158.45916748047,0.652182251214981,0.873437505215406,0.494500001892447
"be17",4,"Locustella naevia","Common Grasshopper Warbler","Lonaev","BE17_T_2_Lonaev",0,0,72.25,2.11574983596802,55.1942081451416,962.912311553955,-4810.68411254883,0.677219394594431,0.917382806539536,0.896250002086163
"be17",3,"Linaria cannabina","Common linnet","Licann","BE17_T_1_Licann",0,0,0,1.84749174118042,47.965747833252,1288.56781768799,-3738.40599060059,0.572581071406603,0.84281250089407,0.580911763012409
"be17",3,"Linaria cannabina","Common linnet","Licann","BE17_T_2_Licann",0,0,0,1.82297933101654,47.7598838806152,1403.32689666748,-5531.0517578125,0.681756496429443,0.914179686456919,0.90625
"be17",3,"Linaria cannabina","Common linnet","Licann","BE17_T_3_Licann",0,0,0,1.84749174118042,48.1450653076172,1176.24714279175,-3251.12779998779,0.546530475839972,0.819335948675871,0.538338236510754
"be17",3,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_1_Emcala",0,0,0,3.24195289611816,57.7487201690674,3376.92056274414,-680.47626376152,0.252234797924757,0.683476559817791,0.243691178038716
"be17",2,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_2_Emcala",0,0,0,3.24195289611816,57.1177730560303,906.576076507568,-3306.82238769531,0.567213701084256,0.836484376341105,0.73700001090765
"be17",4,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_2_Emcala",0,0,0,3.24195289611816,57.2428150177002,889.27233505249,-3063.4020690918,0.557813551276922,0.837226565927267,0.848749991506338
"be17",4,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_3_Emcala",0,0,0,3.24195289611816,56.8399410247803,4645.02072143555,895.678451538086,0.0614701218437403,0.516757812350988,0.782250002026558
"be17",3,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_4_Emcala",0,0,0,2.08820748329163,52.8374786376953,5636.72787475586,731.142642974854,0.0474745210958645,0.522343751043081,0.826499998569489
"be17",2,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_5_Emcala",0,0,72,2.11574983596802,54.8460788726807,363.107390612364,-5104.10261535645,0.709715038537979,0.934218745678663,0.782500002533197
"be17",3,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_5_Emcala",0,0,0,2.11574983596802,48.429479598999,816.457057952881,-4231.43559265137,0.646223608404398,0.888124998658895,0.804999995976686
"be17",4,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_5_Emcala",0,0,91.75,2.11574983596802,54.8300657272339,1007.64234161377,-6267.08444213867,0.74437827244401,0.955312505364418,0.819999992847443
"be17",2,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_6_Emcala",0,0,0,1.81833505630493,49.86390209198,984.285892486572,-3723.1487121582,0.589230481535196,0.850234370678663,0.833499997854233
"be17",3,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_6_Emcala",0,0,0,1.84749174118042,49.5607481002808,4869.66156005859,839.735877990723,0.0598346521146595,0.520703125745058,0.814499996602535
"be17",4,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_6_Emcala",0,0,0,1.84749174118042,49.415919303894,4671.9895324707,315.484984874725,0.114986166590825,0.579101555049419,0.715749997645617
"be17",4,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_7_Emcala",0,0,0,1.84749174118042,49.3605241775513,5450.89526367188,671.18137550354,0.0588264253456146,0.504531245678663,0.927499998360872
"be17",2,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_8_Emcala",0,0,0,1.81833505630493,50.1008930206299,1871.90502929688,-3552.60701370239,0.519596855156124,0.746601559221745,0.231829185038805
"be17",3,"Emberiza calandra","Corn Bunting","Emcala","BE17_T_8_Emcala",0,0,0,1.81833505630493,50.4867696762085,1707.47615814209,-6156.42358398438,0.688710525631905,0.91601562872529,0.817499991506338
"be17",4,"Picus viridis","European green woodpecker","Piviri","BE17_T_1_Piviri",0,0,0,1.81833505630493,50.534065246582,1164.8313293457,-4115.30598449707,0.617034863680601,0.860117193311453,0.692750003188848
"be17",3,"Cuculus canorus","Common Cuckoo","Cucano","BE17_T_1_Cucano",0,0,28.5,2.08820748329163,56.3901166915894,795.995410919189,-4455.46903991699,0.641078017652035,0.876093748956919,0.634499993175268
"be17",2,"Cuculus canorus","Common Cuckoo","Cucano","BE17_T_2_Cucano",0,0,93.75,1.90062099695206,51.7579803466797,425.035719722509,-4553.42803955078,0.668075736612082,0.886406250298023,0.574500005692244
"be17",4,"Cuculus canorus","Common Cuckoo","Cucano","BE17_T_3_Cucano",0,0,99.25,1.89630484580994,45.9378356933594,230.972402453423,-6433.27212524414,0.763012208044529,0.96875,1
"be17",1,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_1_Emcitr",0,0,89.75,2.17633557319641,56.2389907836914,826.733003616333,-6235.3752746582,0.730813071131706,0.939570318907499,0.814249992370605
"be17",3,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_1_Emcitr",0,0,85.75,2.17633557319641,55.9768161773682,1575.79182815552,-5305.06857299805,0.653873078525066,0.876406244933605,0.593499997630715
"be17",4,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_2_Emcitr",0,0,0,2.17633557319641,56.1253681182861,810.179622650146,-2990.54174804688,0.563196241855621,0.864179689437151,0.486250000074506
"be17",1,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_3_Emcitr",0,0,0,1.81833505630493,50.534065246582,1164.8313293457,-4115.30598449707,0.617034863680601,0.860117193311453,0.692750003188848
"be17",4,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_3_Emcitr",0,0,99.75,1.81833505630493,50.8421316146851,521.434774875641,-5367.36093139648,0.711208090186119,0.930976558476686,0.903749994933605
"be17",2,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_4_Emcitr",0,0,85.75,1.98290693759918,51.9276905059814,-442.346012115479,-4460.81661987305,0.711328208446503,0.935390617698431,0.954999998211861
"be17",3,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_4_Emcitr",0,0,100,1.81833505630493,51.5998411178589,-240.363167285919,-4829.67419433594,0.719712264835835,0.940859369933605,0.947499994188547
"be17",1,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_5_Emcitr",0,0,0,1.81833505630493,50.1632127761841,4296.28076171875,676.830324172974,0.0832961313426495,0.533710941672325,0.78510520234704
"be17",3,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_5_Emcitr",0,0,0,1.81833505630493,49.9811239242554,4233.12544250488,661.972835540771,0.0910147537942976,0.533437505364418,0.879999991506338
"be17",1,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_6_Emcitr",0,0,96.5,1.81833505630493,50.6553325653076,649.817494869232,-5452.34237670898,0.714168392121792,0.923164058476686,0.801750000566244
"be17",2,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_6_Emcitr",0,0,0,1.81833505630493,50.4187955856323,1787.91545295715,-2097.22201156616,0.413341770879924,0.699374996125698,0.365090494975448
"be17",3,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_7_Emcitr",0,0,0,1.81833505630493,50.3669776916504,4656.37301635742,562.203714370728,0.0827895002439618,0.528515610843897,0.927499994635582
"be17",4,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_7_Emcitr",0,0,0,1.81833505630493,50.4208059310913,4772.62921142578,519.325761795044,0.0848195240832865,0.528945297002792,0.943749986588955
"be17",4,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_8_Emcitr",0,0,16.25,1.81833505630493,50.9404621124268,69.5013341903687,-3961.64086914062,0.660640239715576,0.897265627980232,0.835499994456768
"be17",1,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_9_Emcitr",0,0,0,1.84749174118042,48.1533842086792,5627.69458007812,-685.825686454773,0.157463192706928,0.63187500089407,0.38493213057518
"be17",3,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_9_Emcitr",0,0,0,1.84749174118042,48.2706995010376,6109.74578857422,521.55242729187,0.0475144446827471,0.50496094673872,0.90625
"be17",2,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_10_Emcitr",0,0,0,2.08820748329163,55.6195297241211,705.948310852051,-3171.33111572266,0.564193889498711,0.862617190927267,0.536250000819564
"be17",4,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_11_Emcitr",0,0,49,2.11574983596802,55.091287612915,527.715876102448,-4578.60618591309,0.675426822155714,0.914765629917383,0.814999993890524
"be17",2,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_12_Emcitr",0,0,65.75,2.11574983596802,56.1423749923706,1407.17339324951,-4377.05430603027,0.606025936082006,0.854101561009884,0.422250000759959
"be17",3,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_12_Emcitr",0,0,68.25,2.11574983596802,56.2573909759521,1558.65525054932,-5225.13423156738,0.648692090064287,0.873320315033197,0.42875000089407
"be17",4,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_12_Emcitr",0,0,83.5,2.11574983596802,56.0318269729614,1263.44270706177,-3832.85427856445,0.583936791867018,0.837265629321337,0.469000000506639
"be17",1,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_13_Emcitr",0,0,85.5,2.11574983596802,55.648042678833,-32.2829774022102,-4816.7953338623,0.707586787641048,0.926835931837559,0.911249995231628
"be17",2,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_13_Emcitr",0,0,31.75,2.11574983596802,55.4473094940186,616.25636100769,-5308.30056762695,0.714855588972569,0.933515626937151,0.917500000447035
"be17",4,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_13_Emcitr",0,0,0,2.11574983596802,55.6647205352783,655.757091522217,-4940.90182495117,0.693787038326263,0.925468754023314,0.806999996304512
"be17",2,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_14_Emcitr",0,0,72,2.31822943687439,55.7943134307861,866.598621368408,-5111.82690429688,0.688589036464691,0.915820308029652,0.778749980032444
"be17",3,"Emberiza citrinella","Yellowhammer","Emcitr","BE17_T_14_Emcitr",0,0,82,2.31822943687439,55.6135816574097,975.133728027344,-4982.46803283691,0.667131494730711,0.907578129321337,0.765499990433455
"be17",3,"Carduelis carduelis","European Goldfinch","Cacard","BE17_T_1_Cacard",0,0,0,1.81833505630493,50.3527708053589,1422.14263916016,-4641.71151733398,0.629936628043652,0.838124997913837,0.432914027944207
"be17",3,"Carduelis carduelis","European Goldfinch","Cacard","BE17_T_2_Cacard",0,0,0,1.81833505630493,50.2787275314331,2317.85543823242,-2000.51562690735,0.383704174309969,0.677617188543081,0.41410294175148
"be17",3,"Carduelis carduelis","European Goldfinch","Cacard","BE17_T_3_Cacard",0,0,0,1.81833505630493,50.5135192871094,4594.6975402832,260.598707199097,0.109388722106814,0.554531250149012,0.7653823569417
"be17",2,"Fringilla coelebs","Common Chaffinch","Frcoel","BE17_T_1_Frcoel",0,0,100,1.81833505630493,51.1716012954712,-245.151124894619,-4529.54582214355,0.707756005227566,0.937265623360872,0.995000001043081
"be17",4,"Fringilla coelebs","Common Chaffinch","Frcoel","BE17_T_1_Frcoel",0,0,0,1.98290693759918,52.3793106079102,579.584978103638,-2362.06167602539,0.518768776208162,0.807539064437151,0.759750004857779
"be17",1,"Fringilla coelebs","Common Chaffinch","Frcoel","BE17_T_2_Frcoel",0,0,0,1.81833505630493,50.3111429214478,4803.23907470703,419.648709237576,0.0892842006869614,0.547031253576279,0.686590492725372
"be17",3,"Fringilla coelebs","Common Chaffinch","Frcoel","BE17_T_2_Frcoel",0,0,0,1.81833505630493,50.1790828704834,4838.81661987305,626.194911956787,0.0707850733306259,0.515507817268372,0.88374999538064
"be17",2,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_1_Stvulg",0,0,0,3.32398748397827,57.7888154983521,3392.29612731934,-689.254837632179,0.247227158397436,0.611562501639128,0.47549999691546
"be17",3,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_1_Stvulg",0,0,81.75,3.32398748397827,57.6911764144897,951.573202133179,-4796.43920898438,0.663016632199287,0.889765612781048,0.686500001698732
"be17",3,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_2_Stvulg",0,0,0,3.32398748397827,57.4934749603271,5491.12118530273,720.332530975342,0.0599960405379534,0.505117185413837,0.931249994784594
"be17",3,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_3_Stvulg",0,0,81.5,2.17633557319641,57.2611799240112,814.530563354492,-5225.54116821289,0.694418787956238,0.908476561307907,0.738249996677041
"be17",4,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_3_Stvulg",0,0,92,2.17633557319641,57.2056941986084,-75.271940767765,-5225.13876342773,0.736349891871214,0.940351560711861,0.871249999850988
"be17",2,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_4_Stvulg",0,0,0,2.17633557319641,56.3120355606079,4375.12867736816,64.0370554924011,0.137240220792592,0.567460935562849,0.529367653653026
"be17",3,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_5_Stvulg",0,0,0,2.17633557319641,55.7246389389038,2703.50876617432,-3184.16439819336,0.473598780110478,0.764101564884186,0.444971723482013
"be17",4,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_5_Stvulg",0,0,81,2.17633557319641,55.8707313537598,1605.40109634399,-5250.92669677734,0.646567326039076,0.871679682284594,0.630749998614192
"be17",3,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_6_Stvulg",0,0,0,2.17633557319641,55.7871227264404,4055.38212585449,-192.38451385498,0.177542245015502,0.587578129023314,0.592058813199401
"be17",4,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_6_Stvulg",0,0,0,2.17633557319641,55.752142906189,4613.1012878418,742.75256729126,0.0789052820764482,0.527109369635582,0.934999998658895
"be17",2,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_7_Stvulg",0,0,0,2.17633557319641,55.463306427002,4075.6372833252,738.317668914795,0.0890431771986187,0.52820311486721,0.922499991953373
"be17",3,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_7_Stvulg",0,0,0,2.17633557319641,55.5378332138062,2932.44274902344,-3752.53335571289,0.503265850245953,0.784062497317791,0.338662896305323
"be17",2,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_8_Stvulg",0,0,0,2.17633557319641,51.1732912063599,2674.28218078613,-1251.88559246063,0.308352317195386,0.646914061158895,0.436867648735642
"be17",1,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_9_Stvulg",0,0,0,2.17633557319641,50.1961317062378,2937.52978515625,-862.56383228302,0.262622120790184,0.640625007450581,0.462911766022444
"be17",2,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_9_Stvulg",0,0,0,2.17633557319641,50.3809947967529,2374.11837387085,-1170.75187110901,0.314207163639367,0.645390626043081,0.382884609512985
"be17",1,"Sturnus vulgaris","Common Starling","Stvulg","BE17_T_10_Stvulg",0,0,0,1.81833505630493,50.5135192871094,4594.6975402832,260.598707199097,0.109388722106814,0.554531250149012,0.7653823569417
"be17",1,"Pica pica","Eurasian Magpie","Pipica","BE17_T_1_Pipica",0,0,0,1.82297933101654,47.7228603363037,1750.58055877686,-5764.7311706543,0.68634944409132,0.910078130662441,0.899999991059303
"be17",3,"Pica pica","Eurasian Magpie","Pipica","BE17_T_1_Pipica",0,0,0,1.82297933101654,47.8832807540894,1608.58973693848,-5312.87112426758,0.666480075567961,0.902773432433605,0.938249990344048
"be17",4,"Pica pica","Eurasian Magpie","Pipica","BE17_T_1_Pipica",0,0,0,1.84749174118042,48.0468721389771,1788.86624908447,-4163.7953338623,0.567874515429139,0.817031245678663,0.492018103599548
"be17",3,"Pica pica","Eurasian Magpie","Pipica","BE17_T_2_Pipica",0,0,73.5,2.31822943687439,55.8832445144653,1250.96352005005,-5432.14932250977,0.680836740881205,0.905273430049419,0.831249993294477
"be17",4,"Lanius collurio","Red-backed shrike ","Lacoll","BE17_T_1_Lacoll",0,0,69.25,1.89630484580994,45.8421363830566,1075.76613998413,-4757.18307495117,0.655847690999508,0.898203130811453,0.919999990612268
"be17",4,"Lanius collurio","Red-backed shrike ","Lacoll","BE17_T_2_Lacoll",0,0,0,1.81833505630493,50.4566659927368,4455.84098815918,144.501677513123,0.120386773720384,0.55765625089407,0.735000006854534
"be17",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer","BE17_T_1_Pacaer",0,0,0,1.81833505630493,49.9811239242554,4233.12544250488,661.972835540771,0.0910147537942976,0.533437505364418,0.879999991506338
"be17",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer","BE17_T_2_Pacaer",0,0,58.75,1.81833505630493,50.6243305206299,2445.17067718506,-4786.43928527832,0.582492807880044,0.836328122764826,0.526999995112419
"be17",4,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer","BE17_T_2_Pacaer",0,0,0,1.81833505630493,50.3111429214478,4803.23907470703,419.648709237576,0.0892842006869614,0.547031253576279,0.686590492725372
"be17",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer","BE17_T_3_Pacaer",0,0,83.75,2.11574983596802,55.7250862121582,655.934714317322,-4887.09878540039,0.681629572063684,0.908945310860872,0.710249997675419
"be17",4,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer","BE17_T_3_Pacaer",0,0,77.75,2.11574983596802,55.8141765594482,1294.6986618042,-4849.54621887207,0.633372839540243,0.874804690480232,0.558750005438924
"be17",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer","BE17_T_4_Pacaer",0,0,82,2.31822943687439,55.6135816574097,975.133728027344,-4982.46803283691,0.667131494730711,0.907578129321337,0.765499990433455
"be17",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer","BE17_T_4_Pacaer",0,0,72,2.31822943687439,55.7943134307861,866.598621368408,-5111.82690429688,0.688589036464691,0.915820308029652,0.778749980032444
"be17",4,"Sylvia borin","Garden warbler","Sybori","BE17_T_1_Sybori",0,0,44.5,1.82297933101654,47.9395666122437,1205.91728210449,-5273.36703491211,0.680243670940399,0.913750004023314,0.902499999850988
"be17",3,"Sylvia borin","Garden warbler","Sybori","BE17_T_2_Sybori",0,0,69.25,1.89630484580994,45.8421363830566,1075.76613998413,-4757.18307495117,0.655847690999508,0.898203130811453,0.919999990612268
"be17",4,"Sylvia borin","Garden warbler","Sybori","BE17_T_2_Sybori",0,0,74.5,1.89630484580994,46.0881004333496,907.393005371094,-5537.67999267578,0.710182577371597,0.928085938096046,0.851249992847443
"be17",3,"Sylvia borin","Garden warbler","Sybori","BE17_T_3_Sybori",0,0,0,2.31822943687439,56.0685214996338,1319.87693023682,-4222.92344665527,0.609164662659168,0.877031251788139,0.569499999284744
"be17",4,"Sylvia borin","Garden warbler","Sybori","BE17_T_3_Sybori",0,0,16.75,2.31822943687439,55.8108596801758,1825.36009979248,-5735.6755065918,0.674986433237791,0.909609381109476,0.763000003993511
"be17",3,"Sylvia curruca","Lesser whitethroat","Sycurr","BE17_T_1_Sycurr",0,0,0,1.84749174118042,48.1090221405029,4598.66981506348,-1708.34263801575,0.273166002705693,0.692031260579824,0.297794116660953
