"transect","unique_ter_id","nvisits","sp_name","sp_english","sp_code","visit","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"be2","BE2_T_8_Trtrog",3,"Troglodytes troglodytes","Eurasian wren","Trtrog",3,0,0,89.5033333333333,1.53120676279068,43.609243329366,-1541.1289891847,-916.592851542036,0.517180005411307,0.806792707989613,0.803793329993884
"be2","BE2_T_8_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",3.5,0,0,91.33,2.34361357688904,46.0946559524536,-1140.72284152985,-1711.00351368546,0.572097728401422,0.843629687577486,0.773109997659922
"be2","BE2_T_8_Tuphil",2,"Turdus philomelos","Song Thrush","Tuphil",2,0,0,90.24,3.36975650787353,45.363307762146,-1857.8120463407,-395.670122683048,0.488127676546574,0.789237499833107,0.774799996912479
"be2","BE2_T_9_Cebrac",3,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",2,0,0,88.3066666666667,2.92171009858449,42.7527101135254,-932.969980918368,-1774.70152388632,0.56327124821643,0.837806771943967,0.756348038340608
"be2","BE2_T_9_Cococc",4,"Coccothraustes coccothraustes","Hawfinch","Cococc",2,0,0,90.165,3.298548412323,44.9778343391419,-1444.45871350557,-871.536926948279,0.506605254895985,0.800041797012091,0.757657497879118
"be2","BE2_T_9_Copalu",4,"Columba palumbus","Common Wood Pigeon","Copalu",2.5,3.59644155192655,0.604045350551605,85.485,4.1924357175827,46.1267612743378,-1369.72639248262,-921.230235421956,0.508833109680563,0.800399609841406,0.670658968333155
"be2","BE2_T_9_Demajo",2,"Dendrocopos major","Great Spotted Woodpecker","Demajo",2,0,0,90.585,1.4685623049736,44.3913277816772,-1452.04753206253,-1048.0468341507,0.532528330571949,0.818528125733137,0.79163999825716
"be2","BE2_T_9_Errube",3,"Erithacus rubecula","European Robin","Errube",2.66666666666667,0,0,91.4166666666667,2.03914880752563,43.5366588338216,-1589.25735599518,-814.384852997406,0.511344706664483,0.801989582429329,0.823266663302978
"be2","BE2_T_9_Frcoel",3,"Fringilla coelebs","Common Chaffinch","Frcoel",3,0,0,90.3466666666667,1.51239409446716,44.5043265279134,-1362.12764755567,-1205.74826514691,0.540203760291139,0.824448437492053,0.797423331290483
"be2","BE2_T_9_Pacaer",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1.33333333333333,0,0,88.81,1.38787841796875,43.313475151062,-1428.91381054958,-1421.10157816231,0.5588053804636,0.834185937295357,0.763276666303476
"be2","BE2_T_9_Pamajo",2,"Parus major","Great Tit","Pamajo",2.5,0,0,89.26,1.48135812282562,42.6677284622192,-1302.10236525536,-1437.46876959391,0.549239844605327,0.830210156217217,0.803714997917414
"be2","BE2_T_9_Phsibi",1,"Phylloscopus sibilatrix","Wood warbler","Phsibi",3,0,0,89.03,1.48794748783112,42.2514856338501,-1766.65498788834,-754.197495162636,0.512303474023938,0.808746875077486,0.787279996424913
"be2","BE2_T_9_Sieuro",2,"Sitta europaea","Eurasian Nuthatch","Sieuro",1.5,0,0,89.96,1.40649777650833,42.9580155944824,-1079.66109683216,-2012.45397035837,0.588366038836539,0.853247655630112,0.781124997958541
"be2","BE2_T_9_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",2.5,0,0,90.24,3.36975650787353,45.363307762146,-1857.8120463407,-395.670122683048,0.488127676546574,0.789237499833107,0.774799996912479
"be2","BE2_T_9_Trtrog",3,"Troglodytes troglodytes","Eurasian wren","Trtrog",2.33333333333333,0,0,91.02,2.03914880752563,43.7134185663859,-1674.79317618688,-609.489203431209,0.497540133595467,0.794756770481666,0.82995666389664
"be2","BE2_T_9_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",3,0,0,90.44,1.35063970088959,43.1197825241089,-1332.09819675605,-1609.57088679771,0.56942620716989,0.840609374592702,0.756286666790644
"be2","BE2_T_9_Tuphil",3,"Turdus philomelos","Song Thrush","Tuphil",2.33333333333333,0,0,89.49,1.4897207180659,41.0703824869792,-1928.4242017746,-364.554639147719,0.486474311078588,0.788017187863588,0.82884999503692
"be20","BE20_T_10_Pacaer",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",3.5,136.798286365345,75.2558800315857,1.58,51.9048416137695,58.4658380126953,402.079359021783,2084.5004527092,0.0928171960988038,0.533637500703335,0.383133976273239
"be20","BE20_T_10_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",3,180.412299405318,51.1914230537415,14.26,46.2394638061523,46.5565472412109,506.757565252781,950.179281628132,0.225845330146694,0.616059374511242,0.386986836716533
"be20","BE20_T_11_Pacaer",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",3.5,28.3044588673511,89.9867951154709,2.3,52.8964614868164,56.4155768013,1077.35379701793,3224.16200241089,-0.0714233551499819,0.425662499889731,0.604204434454441
"be20","BE20_T_11_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",2.66666666666667,346.045347172767,69.4808692264557,6.79,46.2394638061523,55.668169708252,1367.0134681654,923.002972784042,0.194243114270939,0.593592187017202,0.430346747748554
"be20","BE20_T_12_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",2,213.235103785681,71.6457948875427,6.07666666666667,50.0163823445638,47.4974979146322,719.056972741385,2271.13145031293,0.0716532366080598,0.518724479476611,0.443298745900393
"be20","BE20_T_13_Tumeru",4,"Turdus merula","Common Blackbird","Tumeru",3,47.7801934881136,84.2776285743713,1.74,46.2394638061523,60.3009086227417,508.733222158253,2710.52018052101,0.00858308872389898,0.474542969018221,0.608024282772094
"be20","BE20_T_14_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",3.5,147.920794028789,99.9099966430664,0,52.9467586517334,50.0501597595215,1516.52087924361,3399.96765899658,-0.109491402313142,0.400285937935114,0.616303302310407
"be20","BE20_T_1_Cebrac",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",2.5,174.987603031099,31.1372134757042,23.08,33.2968330383301,60.6060352325439,-55.7936811828613,-75.2023495554924,0.348643903200282,0.694048437923193,0.535318402908742
"be20","BE20_T_1_Chchlo",1,"Chloris chloris","European greenfinch","Chchlo",1,13.24093490839,96.0223203659058,0,46.2394638061523,55.7507131195068,1443.58714354753,3049.0246194458,-0.0585386384798039,0.432893749922514,0.656962623298168
"be20","BE20_T_1_Cocorn",2,"Corvus corone","Hooded Crow","Cocorn",1.5,290.809010988101,70.5162646150589,4.62,35.6177139282227,53.3799641799927,-20.7603451742232,1519.27666807175,0.159934877984197,0.580741407312453,0.460677006524056
"be20","BE20_T_1_Colivi",11,"Columba livia","Feral pigeons","Colivi",2.36363636363636,36.9325617924333,55.89187530756,7.56,36.1191844940186,48.839768447876,583.175030722618,1106.14787574291,0.176969268809771,0.585392188429832,0.520382058434188
"be20","BE20_T_1_Copalu",4,"Columba palumbus","Common Wood Pigeon","Copalu",3,96.0261214319617,41.1807813495398,25.745,31.1458198547363,45.2357242202759,1214.91122207316,-276.26708213836,0.318822863583191,0.679017187636346,0.426975109186023
"be20","BE20_T_1_Demajo",2,"Dendrocopos major","Great Spotted Woodpecker","Demajo",1.5,182.583805812756,73.1458425974846,7.105,46.2394638061523,61.7717788124084,1412.08092841327,1170.74969427586,0.158856302425975,0.579971874915063,0.473362265685573
"be20","BE20_T_1_Pacaer",4,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2.5,239.682446077,72.8480195474625,5.9,45.1966890335083,62.1476730442047,137.403094783425,2038.6703744936,0.0883410111862668,0.529582030344754,0.489129102854058
"be20","BE20_T_1_Pamajo",3,"Parus major","Great Tit","Pamajo",3,214.855752385532,66.416418949763,6.97666666666667,49.4259883880615,62.2212053044637,573.735651740928,1630.9553275308,0.120264520242387,0.549155207971732,0.472752407242854
"be20","BE20_T_1_Pamont",6,"Passer montanus","Eurasian Tree Sparrow","Pamont",3.33333333333333,69.0226491671056,75.7925554561615,0.99,32.7590797424316,46.9019421386719,3421.89146871448,1369.59872979641,0.091606633971096,0.539126562848687,0.501034487150609
"be20","BE20_T_1_Phochr",1,"Phoenicurus ochruros","Black Redstart","Phochr",1,117.082327861339,93.568526725769,0,36.1191844940186,46.9894918060303,483.600356053114,2847.58791752219,-0.0284246435069508,0.451685937643051,0.598647647611797
"be20","BE20_T_1_Phphoe",2,"Phoenicurus phoenicurus","Common Redstart","Phphoe",3.5,97.3543126713485,64.325794172287,5.8,55.331184387207,67.1104345321655,1374.49308866262,1184.77101478368,0.138512996639238,0.561171875,0.473721717856824
"be20","BE20_T_1_Pipica",3,"Pica pica","Eurasian Magpie","Pipica",2.33333333333333,153.901079945383,73.1527798604965,8.08,40.4173844909668,44.0391873168945,2445.01026292801,2177.70975066781,0.0645311070635216,0.522307811677456,0.534995333440602
"be20","BE20_T_1_Seseri",2,"Serinus serinus","European Serin","Seseri",2.5,136.855104189366,36.97457091555,29.79,33.2968330383301,49.7885757637024,-205.495454103537,741.724228893816,0.271123517865854,0.644535937719047,0.475611901022494
"be20","BE20_T_1_Sieuro",2,"Sitta europaea","Eurasian Nuthatch","Sieuro",2.5,87.8725245972164,59.4547132003307,12.945,34.4572734832764,64.1186895370483,878.132470166683,1068.65587836921,0.187427243582351,0.59333046913147,0.537014425583184
"be20","BE20_T_1_Stvulg",5,"Sturnus vulgaris","Common Starling","Stvulg",2.8,91.1875208112178,77.6258426837921,5.7,50.6208992004395,54.9165323257446,-33.3181176546812,2544.36940543938,0.0238484059939292,0.487268749430776,0.522544780626893
"be20","BE20_T_1_Syatri",3,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3,143.353743802756,71.4853227806091,0.72,35.6177139282227,54.8562852478027,244.756315278709,1114.23251993775,0.199276643732592,0.60296093903482,0.461926905624568
"be20","BE20_T_1_Sycurr",2,"Sylvia curruca","Lesser whitethroat","Sycurr",3.5,86.6131577938795,58.7003655815125,8.07,35.6177139282227,67.2846220779419,154.240065764189,920.973074601889,0.243104384637118,0.625548437312245,0.357446744851768
"be20","BE20_T_1_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",1.66666666666667,280.959947250783,63.7030487060547,8.96333333333333,48.2926277160645,54.0138662846883,344.437056067189,1781.8729722627,0.118682320893483,0.544509895915786,0.461074719056487
"be20","BE20_T_2_Cocorn",3,"Corvus corone","Hooded Crow","Cocorn",3.33333333333333,82.6352443057112,63.5707600529989,10.37,32.7590797424316,45.4620938110352,2071.23676908592,1187.90048950444,0.14439609384722,0.568736979439855,0.462618500106037
"be20","BE20_T_2_Colivi",7,"Columba livia","Feral pigeons","Colivi",1.85714285714286,227.02216495201,83.5511429738998,4.7,40.6324195861816,66.3241437911987,1429.06764402717,2694.62535260201,-0.00844597675881232,0.46736249960959,0.561501957215369
"be20","BE20_T_2_Copalu",3,"Columba palumbus","Common Wood Pigeon","Copalu",3,8.03646407322958,70.0236234664917,1.89,51.9048416137695,68.3418001556396,336.788952611089,1956.20773040771,0.0969055486350771,0.536106249317527,0.482838294766843
"be20","BE20_T_2_Pacaer",5,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2.6,173.642512026289,46.9466706383824,23.05,37.2167587280273,52.5612911605835,-45.9978642725945,887.556490506887,0.243495158526319,0.62845843821764,0.490143366217613
"be20","BE20_T_2_Pamajo",3,"Parus major","Great Tit","Pamajo",2.66666666666667,239.217186375211,68.3732318496704,7.49333333333333,46.7181121826172,61.7746252059937,177.462501635551,1857.85908105214,0.112470718848939,0.545038020064433,0.468058654156824
"be20","BE20_T_2_Phphoe",2,"Phoenicurus phoenicurus","Common Redstart","Phphoe",3.5,136.855104189366,36.97457091555,29.79,33.2968330383301,49.7885757637024,-205.495454103537,741.724228893816,0.271123517865854,0.644535937719047,0.475611901022494
"be20","BE20_T_2_Pipica",4,"Pica pica","Eurasian Magpie","Pipica",3.25,89.4415418750141,57.4598623514175,15.06,32.7590797424316,44.7421696472168,1395.90941927165,1097.05136935845,0.170790823785283,0.583542187735438,0.44341050658375
"be20","BE20_T_2_Stvulg",4,"Sturnus vulgaris","Common Starling","Stvulg",2.75,190.96296543628,80.1694971644878,8.66,51.4843811035156,45.2266918945312,66.0729514634609,2618.6491884084,0.0136580673105507,0.471100000217557,0.540719975745305
"be20","BE20_T_2_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3.5,174.987603031099,31.1372134757042,23.08,33.2968330383301,60.6060352325439,-55.7936811828613,-75.2023495554924,0.348643903200282,0.694048437923193,0.535318402908742
"be20","BE20_T_2_Sycurr",1,"Sylvia curruca","Lesser whitethroat","Sycurr",3,241.078225182369,86.2723826408386,1.12,40.6324195861816,63.2668165588379,17.224874227047,2581.10425481796,0.0159518881982513,0.483214061185718,0.552340448945761
"be20","BE20_T_2_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",1.5,308.926277513616,75.4998062229157,4.45,43.1858222961426,58.5246518516541,89.1325512203574,2211.85847363949,0.061550429913641,0.510343749411404,0.518617747109383
"be20","BE20_T_3_Cocorn",1,"Corvus corone","Hooded Crow","Cocorn",1,12.2678275164217,92.1112400436401,0,74.4567031860352,45.6174965667725,172.512821167707,2621.48465246201,0.0119954386762947,0.481248438209295,0.495723303854466
"be20","BE20_T_3_Colivi",5,"Columba livia","Feral pigeons","Colivi",2.6,32.64102909863,97.7857345275879,0,52.8964614868164,61.8869163970947,1861.56448512834,3411.00593896484,-0.0970225222934969,0.409983124896884,0.632529828459024
"be20","BE20_T_3_Copalu",4,"Columba palumbus","Common Wood Pigeon","Copalu",2.25,10.2052970182849,89.4922813129425,0.4725,57.2943230438232,68.2023804378509,1038.63511768694,2932.50131565094,-0.0470600877123888,0.445117187276483,0.584635553937405
"be20","BE20_T_3_Pacaer",4,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1.75,109.410250953399,60.2848029667139,11.275,32.8935180664062,46.8242945384979,1743.97228209427,977.249329903219,0.183366270399492,0.594108984395862,0.464377630809322
"be20","BE20_T_3_Pamajo",3,"Parus major","Great Tit","Pamajo",1.33333333333333,43.5006556065637,65.5877333086729,10.9533333333333,42.6362133534749,47.4841780853272,1763.38228751277,832.652809874813,0.163035626974888,0.574343750228484,0.495086040447156
"be20","BE20_T_3_Phphoe",2,"Phoenicurus phoenicurus","Common Redstart","Phphoe",3.5,87.8725245972164,59.4547132003307,12.945,34.4572734832764,64.1186895370483,878.132470166683,1068.65587836921,0.187427243582351,0.59333046913147,0.537014425583184
"be20","BE20_T_3_Pipica",6,"Pica pica","Eurasian Magpie","Pipica",2.33333333333333,25.6843404385727,73.7819469738007,5.7,42.5292129516602,48.7755082702637,2147.26912168662,1091.61086502612,0.130162192586286,0.548770312691728,0.504978840624293
"be20","BE20_T_3_Stvulg",3,"Sturnus vulgaris","Common Starling","Stvulg",2,59.9723722928902,83.1101346254349,2.85,46.0017281850179,47.7979300816854,1659.6964060243,1901.62641971459,0.0492755287065908,0.500206771070759,0.564797995015979
"be20","BE20_T_3_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3,212.025915317237,39.2353223606944,29.44,33.2968330383301,51.7665250778198,-265.716820058823,681.925321518183,0.283782630442147,0.654596875980496,0.454829412139952
"be20","BE20_T_3_Tumeru",1,"Turdus merula","Common Blackbird","Tumeru",1,265.652283683419,65.1009950733185,7.56,40.6324195861816,64.5308262252808,305.337308101654,1348.14291095719,0.176897983551025,0.581354687139392,0.52432374805212
"be20","BE20_T_4_Colivi",11,"Columba livia","Feral pigeons","Colivi",2.09090909090909,51.3707872459834,97.6763301225142,0,64.534165316495,50.422578197826,428.410962443731,3153.55706500313,-0.056487887446965,0.432287783907218,0.579282180233435
"be20","BE20_T_4_Copalu",5,"Columba palumbus","Common Wood Pigeon","Copalu",2.2,60.5418178083259,74.9039097379446,9.684,39.9572140655518,48.9625785980225,3451.42566981009,1843.99025851059,0.0549812617753632,0.515029375463724,0.625157932966948
"be20","BE20_T_4_Pacaer",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",3,110.928054565137,62.6908348544439,12.7333333333333,35.3118479919434,44.507842203776,1745.60970049043,1457.2708297949,0.135370918211362,0.563130729049444,0.473938782202701
"be20","BE20_T_4_Pamajo",2,"Parus major","Great Tit","Pamajo",3,174.987603031099,31.1372134757042,23.08,33.2968330383301,60.6060352325439,-55.7936811828613,-75.2023495554924,0.348643903200282,0.694048437923193,0.535318402908742
"be20","BE20_T_4_Pipica",4,"Pica pica","Eurasian Magpie","Pipica",3.25,230.5361800096,84.2314528906345,3.805,40.6324195861816,65.5598119831085,1076.10695157714,2666.24507815599,-0.00234651051954643,0.471325390003622,0.559211580147967
"be20","BE20_T_4_Stvulg",6,"Sturnus vulgaris","Common Starling","Stvulg",3.5,233.460518073911,80.476118323803,5.17666666666667,40.6324195861816,66.0252575302124,1241.77925470625,2470.21161232787,0.0224446832928273,0.486361197531223,0.555305589021494
"be20","BE20_T_4_Syatri",3,"Sylvia atricapilla","Eurasian Blackcap","Syatri",2,44.0790791692367,36.7799604098002,27.44,31.3250709533691,44.5972400919596,796.703722912024,-435.053352538298,0.336599410762598,0.691440105115374,0.437143864917258
"be20","BE20_T_4_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",1.5,113.768279805779,62.8012435102463,3.99,40.6324195861816,54.8450942993164,306.676456472874,1216.67131588936,0.175519848593361,0.586804686710238,0.454318523742259
"be20","BE20_T_5_Copalu",4,"Columba palumbus","Common Wood Pigeon","Copalu",3.75,113.768279805779,62.8012435102463,3.99,40.6324195861816,54.8450942993164,306.676456472874,1216.67131588936,0.175519848593361,0.586804686710238,0.454318523742259
"be20","BE20_T_5_Pacaer",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2.33333333333333,183.664214703254,63.5158757591248,3.74,51.9048416137695,46.871983833313,448.779204200506,1921.6210515976,0.114313349985023,0.545501563772559,0.4670874049142
"be20","BE20_T_5_Pamajo",3,"Parus major","Great Tit","Pamajo",2,64.1304117633651,48.4067314656576,20.4233333333333,33.1175819396973,47.5077316792806,1043.78109747266,990.881667445103,0.202845148183405,0.602692187254628,0.497941088986893
"be20","BE20_T_5_Stvulg",2,"Sturnus vulgaris","Common Starling","Stvulg",2,2.11760406708345,99.243611831665,0,72.9365028381348,58.4758975219727,2546.08157865524,2775.99745162964,-0.0651138386048842,0.425495312213898,0.656864568330348
"be20","BE20_T_5_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3.5,182.038257054286,57.3536494064331,9,49.0721527099609,46.714265537262,477.768384726644,1435.90016661286,0.170079340065859,0.580780469141901,0.427037120815366
"be20","BE20_T_5_Tumeru",4,"Turdus merula","Common Blackbird","Tumeru",2,56.9700033096597,65.3110381621122,5.67,36.1191844940186,48.3771992874145,558.281362055242,1541.50788618773,0.125620790730591,0.551965625733137,0.539948455728591
"be20","BE20_T_6_Copalu",5,"Columba palumbus","Common Wood Pigeon","Copalu",2.2,221.194461420178,76.8822389707565,5.388,41.0961730957031,59.7841012496948,271.343430203855,2282.69420761728,0.0563653408663813,0.507583124175668,0.514566275320947
"be20","BE20_T_6_Pacaer",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2.33333333333333,177.646025291023,60.1694204044342,11.6,46.2394638061523,47.3760608927409,286.18352025797,1433.53765777111,0.17022748961157,0.581936978350083,0.416185092392067
"be20","BE20_T_6_Pamajo",3,"Parus major","Great Tit","Pamajo",2.66666666666667,59.9540129528226,53.2308090821902,16.56,32.0420753479004,45.3896290334066,1771.63392090611,421.848128556063,0.227300387335878,0.622685938129822,0.459485179272791
"be20","BE20_T_6_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3,265.652283683419,65.1009950733185,7.56,40.6324195861816,64.5308262252808,305.337308101654,1348.14291095719,0.176897983551025,0.581354687139392,0.52432374805212
"be20","BE20_T_6_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",1.5,61.7728597931564,57.2961204445362,7.815,35.8684492111206,58.0621952629089,368.707548243403,1013.5604751724,0.210036826723444,0.605470312871039,0.438914401642978
"be20","BE20_T_7_Pacaer",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2.66666666666667,19.1222644527443,76.8108159685135,7.42,46.2394638061523,67.8753879165649,1457.14838866115,1418.49641576767,0.12346949058101,0.566351562812924,0.516377783622593
"be20","BE20_T_7_Pamajo",4,"Parus major","Great Tit","Pamajo",3.25,175.410452189302,62.8439886081219,7.455,47.6166328811645,46.0849255561829,962.331559145451,1742.78278387278,0.129750784295065,0.557342578433454,0.464039244996384
"be20","BE20_T_7_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",2,187.333707126478,33.8365831040343,25.2,33.2968330383301,57.6595318476359,-125.768060808182,177.173540802399,0.32702347894757,0.680897917275627,0.508488739319146
"be20","BE20_T_8_Pacaer",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1.5,8.03646407322958,70.0236234664917,1.89,51.9048416137695,68.3418001556396,336.788952611089,1956.20773040771,0.0969055486350771,0.536106249317527,0.482838294766843
"be20","BE20_T_8_Pamajo",3,"Parus major","Great Tit","Pamajo",2.33333333333333,10.9282413333034,95.9818339284261,0,59.0908168538411,68.1559071985881,1272.58383937888,3257.93251073202,-0.0950486331615442,0.414787499929468,0.618567973660926
"be20","BE20_T_8_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",3,120.426666180293,41.4226401416461,24.42,33.1175819396973,47.101306775411,-4.38929906671245,657.107665429835,0.269572072981779,0.64421927044789,0.450611979613701
"be20","BE20_T_9_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,16.9337209091755,69.0029209852219,8.55,42.5292129516602,47.9976758575439,2248.48400645971,830.979864636362,0.153977892992843,0.560824999958277,0.485082717165351
"be20","BE20_T_9_Pamajo",3,"Parus major","Great Tit","Pamajo",1.66666666666667,164.396281098326,63.5678273646037,5.18,40.6324195861816,58.0736716079712,306.230073682467,1260.49518091197,0.175979226912583,0.584988020186623,0.477653598512212
"be20","BE20_T_9_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",1.5,84.1199210942723,28.8426448452473,33.905,30.6080665588379,44.6414325141907,483.71357357759,-918.94319295913,0.400797131153231,0.730582812875509,0.410219123419374
"be21","BE21_T_10_Cebrac",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",2.5,1.83562489668839,0.0274028474092484,85.98,21.62770652771,52.7576837730408,4.82657042607664,-4900.93646467209,0.711825269758701,0.930841406658292,0.866242011673749
"be21","BE21_T_10_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",3,5.31241521239281,35.6599785363674,17.37,26.5830726623535,51.5347504043579,1147.74844602346,-1451.54158596754,0.406278246442089,0.745721873790026,0.51360747475177
"be21","BE21_T_10_Errube",1,"Erithacus rubecula","European Robin","Errube",3,1.97783093899488,0,90.84,21.62770652771,54.6630855178833,-397.457029807568,-4404.22161804199,0.709713425412774,0.933812500238419,0.878299996703863
"be21","BE21_T_10_Frcoel",3,"Fringilla coelebs","Common Chaffinch","Frcoel",2,5.31241521239281,39.1467919357618,22.5533333333333,24.2576732635498,50.7029972330729,532.382855267078,-684.201885463794,0.356906426882682,0.70180260553956,0.42822430746009
"be21","BE21_T_10_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2,0,0,82.94,22.579035949707,55.0093955993652,-386.037571389824,-3485.51775146484,0.655832576826215,0.899453124254942,0.737299998998642
"be21","BE21_T_10_Pamajo",1,"Parus major","Great Tit","Pamajo",1,5.31241521239281,16.0675786864758,54.64,26.5830726623535,51.3913642120361,650.591963064671,-2508.3035481596,0.503347835652385,0.800050000846386,0.513642739839852
"be21","BE21_T_10_Phcoll",1,"Phylloscopus collybita","Common Chiffchaff","Phcoll",2,5.31241521239281,16.0675786864758,54.64,26.5830726623535,51.3913642120361,650.591963064671,-2508.3035481596,0.503347835652385,0.800050000846386,0.513642739839852
"be21","BE21_T_10_Phphoe",3,"Phoenicurus phoenicurus","Common Redstart","Phphoe",3.66666666666667,1.30602769963055,4.74889163812002,49.4833333333333,21.6086860656738,56.7565259806315,346.622005718052,-3577.37809191624,0.605446420212587,0.864020313024521,0.627163679475586
"be21","BE21_T_10_Seseri",1,"Serinus serinus","European Serin","Seseri",3,53.8023883849382,36.0943408691883,26.41,21.5326042175293,53.6380871582031,849.769534239769,-141.230271453857,0.302812284779502,0.6642874994874,0.394842766486108
"be21","BE21_T_10_Stvulg",2,"Sturnus vulgaris","Common Starling","Stvulg",1.5,5.31241521239281,49.8892263936996,18.22,25.0328063964844,50.1986251449585,1145.32464554989,-73.0408318428695,0.235237823850584,0.632526561766863,0.378733257725835
"be21","BE21_T_10_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",4,25.6966778817587,0.0343633460998535,71.25,26.3038787841797,53.8174336242676,85.5860974690318,-3659.01833724976,0.640602385848761,0.886112498492002,0.721819998472929
"be21","BE21_T_10_Trtrog",2,"Troglodytes troglodytes","Eurasian wren","Trtrog",3.5,1.97783093899488,0,92.77,21.62770652771,60.2516436386108,129.249888270423,-5123.8609765625,0.717107272744179,0.934368753731251,0.915099996328354
"be21","BE21_T_10_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",2.33333333333333,0,0.0129060339927673,69.92,21.5683842468262,53.8221245702108,-187.980041402479,-3059.06606750488,0.605460646376014,0.864335417151451,0.650042472283045
"be21","BE21_T_11_Cebrac",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",2,1.88180724985432,0.105797824412584,87.365,21.62770652771,53.9084595489502,-116.284858578146,-4646.36212432861,0.707819897793233,0.931031248793006,0.882289996743202
"be21","BE21_T_11_Copalu",2,"Columba palumbus","Common Wood Pigeon","Copalu",2,5.31241521239281,38.3275217485428,22.325,23.8701066970825,50.8231262207031,511.69725633435,-597.390298138261,0.353698014320471,0.70178281378001,0.428104311488569
"be21","BE21_T_11_Errube",2,"Erithacus rubecula","European Robin","Errube",3.5,1.38708962779492,24.1448344278336,33.22,25.8742897033691,55.086508140564,653.911163834333,-2670.83643421531,0.531647271588445,0.822187500745058,0.675515294671059
"be21","BE21_T_11_Frcoel",1,"Fringilla coelebs","Common Chaffinch","Frcoel",4,5.31241521239281,31.9574638126791,28.41,22.7074069976807,51.3628769683838,70.546337108314,-1149.16894551396,0.435430439456104,0.74694062396884,0.453728801347315
"be21","BE21_T_11_Pacaer",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1.5,0,2.38193381160498,60.28,26.3038787841797,54.3533911132812,-325.09610230092,-2520.55852775574,0.578386783152819,0.849984375238419,0.583465884104371
"be21","BE21_T_11_Pamajo",2,"Parus major","Great Tit","Pamajo",3.5,5.31241521239281,40.7853323101997,23.01,25.0328063964844,50.4627392578125,573.754053132534,-857.825060114861,0.363323252007103,0.701842189058661,0.428464299403131
"be21","BE21_T_11_Phcoll",3,"Phylloscopus collybita","Common Chiffchaff","Phcoll",3,3.71107618169238,8.81699375768503,49.0266666666667,23.9529230244954,62.1929524230957,212.652737403214,-3090.21427564879,0.57787551884229,0.848648958851894,0.573013333144287
"be21","BE21_T_11_Phphoe",2,"Phoenicurus phoenicurus","Common Redstart","Phphoe",3.5,1.97783093899488,0.0548056948184967,87.66,21.62770652771,53.0621747207642,-205.757299119532,-4933.59352931976,0.724298763126135,0.940546875298023,0.884714025035501
"be21","BE21_T_11_Seseri",1,"Serinus serinus","European Serin","Seseri",2,12.4779121793108,24.5987451052666,34.6,24.5628852844238,61.8213901901245,672.273525834084,-1399.49037621021,0.43130383055628,0.753429687768221,0.442874664887786
